CustomerID,Age,Gender,SubscriptionType,MonthlyCharges,TenureMonths,SupportTickets,PaymentMethod,SatisfactionScore,UsageHoursPerWeek,Churn
2926-JEJJC,63,Female,Enterprise,20.2,8,2,Debit Card,8,21,No
8601-QACRS,36,Female,Basic,50.6,5,7,Net Banking,7,10,Yes
4950-BDEUX,28,Male,Enterprise,49.2,35,9,Credit Card,8,4,No
5789-LDFXO,30,Male,Basic,24.6,24,4,UPI,6,4,No
0508-OOLTO,63,Female,Premium,71.65,2,3,Net Banking,7,6,No
2984-TBYKU,62,Male,Basic,104.9,72,4,Net Banking,1,26,No
9822-WMWVG,18,Female,Premium,106.5,41,9,UPI,10,40,No
2391-SOORI,57,Male,Premium,49.35,4,5,Net Banking,5,16,Yes
9040-KZVWO,61,Male,Premium,75.5,26,6,Net Banking,4,8,No
2645-QTLMB,36,Male,Premium,94.25,7,8,Net Banking,10,28,Yes
4806-HIPDW,29,Female,Premium,68.95,1,0,Debit Card,3,16,Yes
1548-ARAGG,25,Female,Basic,58.5,4,3,Net Banking,2,38,No
6339-RZCBJ,25,Male,Premium,78.9,48,8,Net Banking,9,1,No
4424-TKOPW,62,Male,Enterprise,93.85,2,4,Credit Card,8,19,Yes
4415-WNGVR,29,Female,Enterprise,79.2,12,7,UPI,10,17,No
2522-AHJXR,65,Male,Premium,109.45,60,0,Debit Card,2,28,No
0412-UCCNP,50,Male,Enterprise,59.2,55,3,Debit Card,6,12,No
1816-FLZDK,62,Male,Basic,29.15,1,8,UPI,3,6,No
7096-UCLNH,43,Male,Basic,20.05,1,0,Debit Card,3,7,No
8443-ZRDBZ,56,Male,Premium,76.05,4,0,Debit Card,5,8,Yes
9136-ALYBR,45,Male,Premium,24.45,1,3,Debit Card,7,3,Yes
4615-PIVVU,22,Female,Premium,66.5,42,2,Credit Card,7,21,No
8885-QSQBX,25,Female,Enterprise,49.55,1,6,Credit Card,10,8,No
7479-NITWS,42,Male,Enterprise,89.35,7,10,Debit Card,1,28,Yes
8617-ENBDS,44,Male,Basic,73.6,3,2,UPI,7,30,No
9385-NXKDA,63,Female,Enterprise,82.65,72,0,UPI,7,32,No
0430-IHCDJ,40,Male,Basic,49.0,15,10,Credit Card,6,11,No
2959-MJHIC,47,Male,Enterprise,80.35,4,9,Credit Card,6,20,Yes
6674-KVJHG,62,Female,Basic,25.2,11,1,Net Banking,2,16,No
1814-DKOLC,64,Female,Premium,25.45,5,9,Credit Card,3,25,No
4201-JMNGR,40,Female,Enterprise,55.8,1,3,Debit Card,3,9,Yes
9351-HXDMR,66,Male,Basic,110.9,72,0,Credit Card,3,39,No
3537-HPKQT,64,Female,Enterprise,77.75,55,0,Net Banking,2,40,No
2129-ALKBS,37,Female,Premium,26.2,40,7,Net Banking,9,40,No
5821-MMEIL,35,Female,Basic,19.9,57,6,UPI,6,3,No
5960-WPXQM,35,Male,Enterprise,79.05,1,7,UPI,2,16,Yes
0684-AOSIH,19,Male,Enterprise,95.0,1,3,Debit Card,3,12,Yes
8260-NGFNY,21,Female,Premium,25.2,1,5,Credit Card,10,15,Yes
1309-XGFSN,47,Male,Premium,80.85,52,2,Net Banking,6,4,No
1866-RZZQS,50,Male,Basic,98.4,41,10,Net Banking,4,23,Yes
6968-URWQU,53,Male,Enterprise,56.35,43,7,UPI,7,27,No
4742-TXUEX,35,Female,Enterprise,19.3,47,3,UPI,6,39,No
9631-XEYKE,54,Male,Premium,50.4,3,2,Credit Card,6,37,No
8631-NBHFZ,36,Male,Premium,79.4,66,3,Net Banking,3,13,Yes
1335-MXCSE,64,Male,Basic,55.25,55,5,UPI,8,37,No
8873-TMKGR,45,Male,Enterprise,19.1,29,10,Credit Card,9,40,No
8800-JOOCF,57,Female,Enterprise,84.05,12,6,Credit Card,6,21,No
1469-LBJQJ,37,Female,Basic,105.2,66,6,Credit Card,2,29,No
4958-XCBDQ,66,Male,Basic,101.4,35,3,UPI,1,29,Yes
8337-UPOAQ,50,Male,Premium,89.8,10,7,UPI,3,11,Yes
0064-YIJGF,29,Male,Premium,75.75,27,6,UPI,3,28,No
2386-OWURY,68,Female,Basic,95.3,58,1,Debit Card,8,10,No
1725-IQNIY,32,Male,Basic,109.75,54,7,Debit Card,5,5,Yes
0310-VQXAM,58,Male,Enterprise,19.85,9,8,Debit Card,1,25,No
6598-RFFVI,56,Male,Basic,19.3,2,4,UPI,4,33,Yes
3453-RTHJQ,19,Male,Basic,69.1,6,3,UPI,7,17,No
6712-OAWRH,46,Female,Enterprise,91.25,26,3,Debit Card,5,33,Yes
6278-FEPBZ,58,Female,Basic,20.25,9,3,Net Banking,10,25,No
4280-DLSHD,27,Male,Premium,54.75,8,5,Net Banking,6,33,No
1508-DFXCU,19,Male,Premium,81.45,12,10,Net Banking,10,9,No
8614-VGMMV,68,Female,Enterprise,49.1,15,3,Net Banking,4,27,Yes
7868-BGSZA,28,Male,Basic,80.2,43,6,Debit Card,2,25,No
2800-QQUSO,30,Male,Premium,100.3,42,6,Credit Card,9,4,No
2930-UOTMB,27,Female,Premium,65.25,31,4,Credit Card,2,9,Yes
7973-DZRKH,31,Female,Premium,90.95,66,4,Net Banking,2,15,No
5914-DVBWJ,35,Female,Premium,85.45,18,9,UPI,2,16,Yes
7698-YFGEZ,68,Male,Basic,20.0,1,7,Net Banking,1,16,No
2533-QVMSK,26,Male,Basic,94.1,61,6,Net Banking,3,13,Yes
9773-PEQBZ,56,Male,Basic,79.85,10,6,Credit Card,6,14,No
8644-XLFBW,45,Male,Basic,71.65,1,5,UPI,7,22,Yes
0650-BWOZN,20,Female,Premium,73.55,18,6,Credit Card,1,21,No
8625-AZYZY,37,Male,Enterprise,104.65,24,6,UPI,5,9,Yes
7785-RDVIG,23,Female,Enterprise,19.3,3,9,Debit Card,5,4,No
9602-WCXPI,44,Male,Premium,20.15,50,1,Credit Card,1,10,No
2903-YYTBW,19,Male,Premium,44.55,1,9,Debit Card,4,35,No
3620-MWJNE,46,Male,Enterprise,54.45,2,1,Debit Card,10,9,No
8573-JGCZW,55,Male,Enterprise,19.65,17,9,Net Banking,1,16,No
6837-HAEVO,20,Male,Premium,105.0,69,6,UPI,1,18,No
6701-YVNQG,33,Male,Premium,88.7,72,9,Credit Card,7,10,No
9306-CPCBC,47,Female,Basic,74.25,3,6,Net Banking,7,21,Yes
4304-XUMGI,57,Male,Basic,75.15,50,6,Credit Card,3,15,No
9504-YAZWB,19,Female,Enterprise,20.25,53,4,Debit Card,7,15,No
8819-ZBYNA,34,Female,Premium,109.1,58,0,Credit Card,3,11,No
6174-NRBTZ,58,Male,Enterprise,30.75,46,1,Credit Card,2,40,No
9481-IEBZY,29,Male,Basic,112.9,72,8,Net Banking,10,37,No
1833-VGRUM,52,Female,Basic,74.2,1,7,UPI,4,20,Yes
6137-NICCO,60,Female,Enterprise,94.05,6,7,Credit Card,10,34,No
9065-ZCPQX,18,Male,Basic,78.85,72,9,Debit Card,3,22,No
6402-EJMWF,62,Male,Premium,55.3,4,0,Debit Card,7,18,No
3620-EHIMZ,32,Female,Enterprise,19.35,52,5,Net Banking,1,16,No
3213-VVOLG,43,Male,Premium,25.35,0,8,Debit Card,6,5,No
6870-ECSHE,54,Female,Premium,20.45,2,7,Credit Card,2,1,No
8747-UDCOI,38,Female,Basic,19.35,65,2,UPI,8,19,No
8374-XGEJJ,66,Male,Premium,101.0,43,3,Credit Card,5,10,Yes
2656-TABEH,48,Male,Enterprise,100.2,4,2,Net Banking,3,21,Yes
6946-LMSQS,42,Male,Premium,89.05,25,5,Debit Card,10,13,Yes
4626-OZDTJ,40,Female,Premium,78.65,51,8,Credit Card,7,24,No
9169-BSVIN,41,Male,Premium,74.75,12,7,Credit Card,2,23,No
2325-ZUSFD,55,Female,Premium,70.1,57,9,Debit Card,5,23,Yes
8194-PEEBY,45,Female,Premium,19.9,24,3,UPI,8,11,No
6872-HXFNF,38,Female,Basic,58.35,64,1,UPI,1,2,No
3932-CMDTD,60,Female,Enterprise,105.65,4,7,UPI,1,6,Yes
7714-YXSMB,35,Female,Basic,100.5,26,7,Debit Card,3,11,No
8387-UGUSU,53,Female,Enterprise,20.05,15,10,Credit Card,3,15,No
1080-BWSYE,52,Male,Enterprise,25.65,64,5,Net Banking,7,9,No
4039-HEUNW,62,Male,Enterprise,96.5,36,7,Credit Card,6,12,Yes
1194-HVAIF,26,Female,Enterprise,95.0,27,8,Debit Card,7,36,No
0812-WUPTB,55,Male,Enterprise,70.85,1,0,Debit Card,4,28,Yes
3594-UVONA,47,Female,Premium,85.95,35,8,Credit Card,2,23,Yes
0004-TLHLJ,61,Male,Basic,73.9,4,1,Debit Card,2,27,Yes
1767-TGTKO,51,Female,Basic,45.45,8,0,Credit Card,10,24,No
8439-LTUGF,49,Male,Premium,20.0,10,7,Credit Card,1,14,No
8805-JNRAZ,20,Female,Enterprise,49.2,2,7,UPI,9,35,No
5089-IFSDP,20,Female,Basic,109.45,58,10,Debit Card,7,27,Yes
6418-HNFED,45,Male,Premium,83.25,51,3,Debit Card,10,21,No
0206-OYVOC,61,Female,Premium,19.25,46,7,UPI,3,13,No
7291-CDTMJ,32,Male,Basic,19.65,1,6,UPI,2,8,No
7128-GGCNO,58,Male,Basic,72.8,46,1,UPI,3,34,No
0237-YFUTL,40,Female,Enterprise,109.65,50,4,Net Banking,7,23,No
7691-KGKGP,57,Male,Enterprise,65.0,53,9,Debit Card,5,9,No
6710-HSJRD,28,Male,Basic,114.1,61,3,Credit Card,3,1,No
3675-EQOZA,65,Male,Enterprise,20.65,5,2,Credit Card,9,36,No
0840-DCNZE,49,Male,Premium,86.95,47,0,Credit Card,2,16,No
1732-FEKLD,53,Female,Enterprise,94.75,54,4,Debit Card,7,25,No
9862-KJTYK,50,Male,Enterprise,25.35,19,9,Net Banking,10,18,No
0479-HMSWA,41,Female,Premium,105.45,26,7,Debit Card,6,34,No
5854-KSRBJ,56,Male,Enterprise,25.4,70,8,Debit Card,6,38,No
0365-BZUWY,51,Male,Premium,102.55,17,6,Debit Card,7,3,No
4817-VYYWS,45,Female,Enterprise,100.2,30,10,Debit Card,6,20,Yes
5701-SVCWR,54,Female,Basic,24.0,1,0,Debit Card,2,19,No
3129-AAQOU,24,Female,Enterprise,25.6,19,0,Net Banking,5,13,No
4922-CVPDX,21,Female,Basic,73.5,26,0,UPI,3,17,No
1396-QWFBJ,54,Female,Basic,74.05,21,1,Credit Card,9,14,Yes
1357-BIJKI,18,Male,Basic,98.25,50,0,Debit Card,8,30,No
1099-BTKWT,18,Female,Basic,54.4,68,3,Debit Card,10,22,No
5299-SJCZT,64,Male,Basic,101.55,3,9,Debit Card,2,29,Yes
2018-PZKMU,37,Male,Premium,103.1,9,8,Credit Card,1,2,No
7340-KEFQE,36,Female,Premium,34.2,51,3,Net Banking,4,8,No
4570-QHXHL,46,Female,Premium,43.75,9,3,Credit Card,4,14,No
2403-BCASL,27,Male,Basic,111.95,41,6,Net Banking,10,34,Yes
7392-YYPYJ,35,Male,Enterprise,100.65,22,10,UPI,2,13,No
2898-LSJGD,45,Female,Premium,55.95,21,8,Debit Card,7,10,Yes
2223-GDSHL,52,Male,Enterprise,116.05,71,6,Net Banking,3,8,No
7359-PTSXY,60,Male,Enterprise,45.75,1,0,Credit Card,7,7,Yes
9470-RTWDV,64,Male,Basic,82.0,26,0,Net Banking,7,13,No
2176-OSJUV,48,Male,Basic,65.15,71,3,Net Banking,1,26,No
9348-YVOMK,44,Male,Basic,44.8,4,3,UPI,6,32,No
8104-OSKWT,28,Female,Premium,79.8,12,0,Debit Card,4,19,No
4521-YEEHE,66,Female,Basic,88.85,18,5,Debit Card,8,15,No
4090-KPJIP,66,Female,Premium,74.95,3,9,Credit Card,8,2,No
3786-WOVKF,55,Female,Premium,106.85,72,1,Credit Card,3,37,No
4503-BDXBD,22,Male,Premium,74.95,11,10,UPI,4,19,Yes
6086-ESGRL,25,Female,Premium,80.15,1,4,Net Banking,1,33,Yes
2592-HODOV,51,Male,Basic,19.3,13,7,Net Banking,10,39,No
3886-CERTZ,65,Female,Premium,109.25,72,2,Credit Card,2,33,Yes
7995-ZHHNZ,69,Male,Basic,56.1,42,8,Debit Card,7,1,No
3824-RHKVR,29,Female,Basic,19.7,17,6,Net Banking,7,39,No
5816-SCGFC,55,Female,Premium,51.3,7,8,UPI,9,28,No
5989-AXPUC,18,Female,Basic,118.6,68,0,Credit Card,10,17,No
4979-HPRFL,48,Male,Enterprise,24.15,56,4,Net Banking,9,6,No
8590-OHDIW,21,Female,Basic,20.3,38,2,Debit Card,9,20,No
8015-IHCGW,66,Female,Basic,115.5,72,3,Debit Card,6,13,No
2332-TODQS,62,Female,Premium,25.05,48,3,UPI,8,12,No
9278-VZKCD,67,Female,Premium,109.1,52,10,UPI,9,30,No
8008-OTEZX,22,Female,Basic,19.65,35,6,Credit Card,7,21,No
2773-OVBPK,47,Male,Premium,111.3,67,9,Credit Card,4,2,No
5999-LCXAO,41,Female,Enterprise,29.9,1,10,Debit Card,4,18,No
5206-XZZQI,20,Male,Enterprise,80.6,53,7,Debit Card,6,28,No
4803-LBYPN,28,Male,Premium,20.8,34,10,Net Banking,4,4,No
5759-RCVCB,62,Female,Basic,35.2,3,9,Net Banking,7,6,Yes
6372-RFVNS,21,Female,Enterprise,78.8,1,4,Net Banking,8,38,Yes
2139-FQHLM,43,Male,Enterprise,89.95,19,9,UPI,8,9,No
8261-GWDBQ,44,Female,Basic,116.05,60,6,UPI,8,20,No
1093-YSWCA,63,Male,Premium,19.55,11,2,Net Banking,2,30,No
8938-UMKPI,60,Female,Enterprise,106.4,47,2,Debit Card,10,37,Yes
0991-BRRFB,44,Male,Basic,49.4,18,2,Credit Card,2,38,Yes
3882-IYOIJ,59,Female,Basic,115.25,60,3,UPI,2,4,No
8749-TZYEC,68,Male,Enterprise,24.8,72,5,UPI,2,38,No
1755-FZQEC,67,Male,Premium,19.9,39,4,Net Banking,4,13,No
3115-JPJDD,23,Female,Enterprise,81.25,59,7,Credit Card,5,35,No
5600-KTXFM,32,Male,Basic,69.95,2,4,UPI,4,30,No
3871-IKPYH,47,Male,Enterprise,69.1,1,10,Credit Card,5,4,Yes
6319-IEJWJ,59,Male,Premium,90.2,20,4,UPI,4,25,Yes
9025-AOMKI,54,Female,Basic,93.55,6,9,Credit Card,7,31,Yes
6339-TBELP,54,Male,Premium,86.4,71,1,Credit Card,10,12,No
7964-YESJC,59,Female,Enterprise,66.3,24,10,UPI,1,15,No
6173-GOLSU,54,Male,Enterprise,94.65,67,10,Credit Card,1,26,No
5275-SQEIZ,52,Male,Premium,80.85,1,4,Debit Card,2,10,Yes
7716-YTYHG,40,Female,Enterprise,82.05,48,6,UPI,1,12,Yes
9938-ZREHM,23,Female,Premium,72.1,37,1,UPI,10,22,No
7950-XWOVN,21,Male,Enterprise,34.7,11,5,Debit Card,10,40,No
4390-KYULV,35,Male,Premium,20.55,3,6,Credit Card,3,21,Yes
4647-MUZON,26,Female,Premium,95.95,18,4,Debit Card,6,35,No
9702-AIUJO,66,Male,Basic,44.8,50,8,UPI,10,7,No
8849-PRIQJ,46,Female,Basic,109.4,67,3,Debit Card,6,18,No
8851-RAGOV,30,Female,Premium,71.05,25,9,Credit Card,1,27,No
1304-NECVQ,64,Female,Enterprise,78.55,2,0,Debit Card,6,35,Yes
5396-IZEPB,69,Male,Enterprise,19.7,9,7,UPI,5,2,No
1729-VLAZJ,34,Female,Enterprise,40.25,10,7,Credit Card,7,32,No
8285-ABVLB,62,Female,Premium,19.85,70,6,UPI,6,15,No
0701-TJSEF,49,Male,Premium,68.25,9,7,UPI,7,24,No
5712-VBOXD,65,Female,Premium,20.15,4,1,Net Banking,2,20,No
6629-LADHQ,39,Female,Premium,50.95,2,2,UPI,1,10,No
8945-GRKHX,21,Female,Basic,78.65,1,8,UPI,7,24,Yes
1559-DTODC,22,Male,Premium,25.15,19,0,Credit Card,9,24,No
4797-MIWUM,54,Male,Enterprise,20.25,7,7,Credit Card,2,24,No
6959-UWKHF,58,Male,Basic,42.9,1,7,Credit Card,7,40,Yes
8720-RQSBJ,66,Male,Enterprise,44.0,1,6,Debit Card,3,34,No
4537-CIBHB,30,Female,Premium,20.25,9,10,Debit Card,6,40,No
3815-SLMEF,51,Female,Basic,34.25,3,4,Credit Card,3,11,Yes
5154-VEKBL,62,Female,Premium,58.5,9,3,Debit Card,10,26,Yes
4324-AHJKS,39,Female,Basic,55.8,5,9,Net Banking,5,1,No
4355-CVPVS,40,Female,Enterprise,88.9,56,9,Debit Card,2,30,No
4495-LHSSK,68,Female,Premium,57.65,18,9,Net Banking,8,18,No
5655-JSMZM,20,Male,Premium,96.2,49,9,Credit Card,8,26,Yes
5915-ANOEI,59,Male,Basic,79.15,70,5,Credit Card,7,9,No
9861-PDSZP,51,Female,Basic,108.05,72,10,Debit Card,6,9,No
4505-EXZHB,49,Female,Premium,74.4,6,0,Credit Card,1,1,Yes
7225-CBZPL,62,Male,Basic,94.8,17,4,Credit Card,8,7,No
6704-UTUKK,68,Male,Premium,45.9,29,3,UPI,1,16,No
4587-VVTOX,66,Female,Basic,105.3,6,3,Credit Card,8,38,Yes
2019-HDCZY,38,Male,Enterprise,102.6,63,6,UPI,2,11,No
4652-NNHNY,63,Male,Basic,73.85,16,8,Credit Card,8,25,Yes
8788-DOXSU,61,Male,Enterprise,61.35,59,7,Net Banking,10,29,No
7404-JLKQG,38,Female,Basic,57.55,3,10,Net Banking,4,19,No
7421-ZLUPA,61,Female,Basic,29.25,8,7,Credit Card,7,18,No
8972-HJWNV,28,Female,Premium,84.55,7,4,Net Banking,5,29,Yes
3274-NSDWE,56,Female,Basic,19.6,68,5,Net Banking,8,16,No
2632-IVXVF,21,Female,Basic,111.75,68,1,Net Banking,6,40,No
3692-JHONH,68,Female,Enterprise,106.5,52,10,Debit Card,5,8,No
8915-NNTRC,18,Male,Basic,107.7,72,2,Net Banking,1,34,No
5914-GXMDA,45,Female,Premium,19.3,32,4,UPI,3,6,No
7463-IFMQU,41,Female,Enterprise,20.05,72,1,Debit Card,10,30,No
2920-RNCEZ,52,Male,Premium,69.95,1,2,UPI,9,34,No
2541-YGPKE,30,Male,Premium,63.7,42,3,UPI,9,21,No
8515-OCTJS,64,Female,Premium,24.75,25,5,UPI,5,12,Yes
5382-TEMLV,51,Male,Premium,50.9,45,4,Debit Card,3,6,No
3441-CGZJH,28,Female,Enterprise,60.4,43,9,Credit Card,6,39,No
9592-ERDKV,53,Male,Basic,79.25,37,3,Net Banking,5,6,No
2860-RANUS,68,Female,Premium,85.8,20,1,Net Banking,1,4,Yes
5261-QSHQM,34,Female,Enterprise,24.45,4,10,Credit Card,2,9,Yes
4778-IZARL,52,Male,Premium,110.1,63,4,Credit Card,5,5,No
0432-CAJZV,35,Male,Basic,90.7,3,4,UPI,9,10,No
7008-LZVOZ,57,Male,Enterprise,25.3,66,10,Debit Card,4,8,No
8868-WOZGU,39,Male,Enterprise,105.7,28,6,UPI,9,23,Yes
1200-TUZHR,41,Female,Basic,85.2,8,0,Net Banking,3,4,No
9365-CSLBQ,36,Male,Enterprise,24.35,71,3,Credit Card,1,37,No
1334-FJSVR,54,Male,Basic,24.25,1,10,Net Banking,6,7,Yes
5884-FBCTL,56,Female,Enterprise,25.1,72,4,Credit Card,10,6,No
7130-CTCUS,38,Male,Enterprise,54.55,16,7,Debit Card,7,15,No
6242-FEGFD,25,Male,Basic,96.6,66,7,UPI,4,35,No
7625-XCQRH,45,Female,Basic,76.5,11,0,Net Banking,10,32,Yes
6194-HBGQN,22,Male,Enterprise,81.15,51,4,Debit Card,5,14,No
7634-WSWDB,34,Female,Enterprise,38.5,8,9,Net Banking,4,35,No
6986-IXNDM,54,Male,Basic,92.9,14,0,Credit Card,3,11,No
1731-TVIUK,53,Female,Basic,93.5,4,0,Net Banking,1,10,Yes
2987-BJXIK,36,Female,Enterprise,84.7,70,1,Debit Card,6,17,No
9769-TSBZE,44,Female,Enterprise,66.0,70,1,Debit Card,10,13,No
0406-BPDVR,51,Female,Enterprise,101.5,54,8,UPI,5,34,Yes
0618-XWMSS,28,Male,Basic,74.9,28,3,Net Banking,1,5,Yes
1395-WSWXR,62,Male,Enterprise,20.75,24,2,Credit Card,5,10,No
6023-GSSXW,64,Female,Premium,61.45,69,10,Net Banking,6,32,No
6752-APNJL,29,Male,Basic,54.5,42,0,UPI,10,12,No
5276-KQWHG,38,Female,Enterprise,69.6,2,1,Credit Card,5,13,Yes
0420-HLGXF,28,Female,Basic,99.75,39,5,Credit Card,1,21,No
7446-KQISO,56,Male,Premium,109.75,45,8,UPI,5,33,No
9823-EALYC,45,Male,Basic,80.85,72,4,Credit Card,10,32,No
0582-AVCLN,22,Female,Enterprise,20.3,38,3,Debit Card,1,12,No
5803-NQJZO,34,Male,Premium,67.8,72,4,Debit Card,3,35,No
2565-JSLRY,37,Male,Premium,24.05,1,8,Credit Card,2,36,Yes
2607-DHDAK,58,Male,Enterprise,19.8,72,6,Net Banking,1,38,No
1073-XXCZD,63,Male,Enterprise,25.7,55,7,Credit Card,4,28,No
0743-HRVFF,29,Female,Enterprise,56.15,51,3,Net Banking,2,13,No
4006-HKYHO,23,Male,Basic,86.7,63,10,UPI,5,12,No
3727-JEZTU,34,Female,Basic,20.4,1,7,Debit Card,10,22,No
8143-ETQTI,68,Female,Basic,19.65,23,5,Debit Card,1,2,No
6689-KXGBO,36,Female,Enterprise,50.55,1,4,UPI,10,29,Yes
9667-TKTVZ,43,Female,Enterprise,54.35,2,6,UPI,1,13,No
3657-COGMW,65,Female,Basic,108.1,52,5,Debit Card,10,35,No
8570-KLJYJ,61,Female,Premium,54.45,36,2,UPI,4,13,No
7754-IXRMC,61,Female,Basic,45.35,1,4,Credit Card,7,34,No
9473-CBZOP,69,Female,Premium,59.0,28,8,Credit Card,2,19,No
2969-WGHQO,49,Female,Enterprise,69.45,7,6,Net Banking,2,9,No
6615-NGGZJ,23,Male,Enterprise,100.55,14,3,Net Banking,1,31,Yes
4334-HOWRP,53,Male,Basic,64.95,72,6,Net Banking,5,33,No
4255-DDUOU,55,Female,Basic,20.5,1,4,Credit Card,6,27,Yes
5863-OOKCL,28,Female,Enterprise,18.85,10,10,Debit Card,6,2,No
1686-STUHN,50,Male,Basic,19.8,42,1,Net Banking,2,15,No
1329-VHWNP,41,Female,Enterprise,25.05,7,5,Credit Card,7,19,No
2984-MIIZL,40,Male,Enterprise,74.8,4,6,Debit Card,6,31,Yes
0266-GMEAO,32,Male,Premium,114.3,72,7,UPI,8,16,No
5590-YRFJT,44,Female,Basic,24.45,20,5,Credit Card,6,15,Yes
5574-NXZIU,28,Male,Enterprise,109.2,63,7,UPI,9,6,No
0019-GFNTW,68,Female,Basic,45.05,56,6,Net Banking,10,14,No
4256-ZWTZI,67,Female,Premium,51.0,5,1,Debit Card,2,27,No
8309-PPCED,34,Female,Premium,110.45,72,5,Credit Card,7,38,No
4098-NAUKP,68,Male,Basic,84.65,68,8,Net Banking,5,19,No
5196-WPYOW,31,Male,Basic,60.05,67,5,Net Banking,1,37,No
4608-LCIMN,44,Male,Enterprise,44.65,8,3,Debit Card,3,4,No
1485-YDHMM,35,Male,Premium,93.25,52,6,UPI,4,26,No
4054-CUMIA,45,Female,Premium,20.25,18,2,Net Banking,2,9,No
0603-TPMIB,68,Female,Premium,25.45,59,4,Debit Card,7,40,No
2525-GVKQU,64,Female,Basic,20.6,60,0,Debit Card,1,15,No
8161-QYMTT,64,Male,Enterprise,94.1,7,9,Credit Card,3,37,No
9581-GVBXT,21,Male,Basic,34.8,59,2,Net Banking,9,4,No
5862-BRIXZ,24,Male,Basic,60.75,46,7,UPI,2,26,No
5404-GGUKR,62,Male,Basic,51.35,5,8,UPI,5,18,No
3308-JSGML,52,Male,Enterprise,64.05,59,8,Net Banking,4,35,No
2126-GSEGL,65,Female,Basic,84.8,70,9,UPI,3,29,No
3677-TNKIO,26,Female,Premium,71.0,14,1,Debit Card,5,24,Yes
0440-QEXBZ,25,Female,Premium,50.15,44,3,Debit Card,6,4,No
2434-EEVDB,69,Female,Premium,94.6,64,4,Net Banking,1,21,No
6762-QVYJO,62,Female,Enterprise,59.75,58,2,UPI,2,39,No
6199-IWKGC,34,Female,Basic,100.25,46,10,Debit Card,1,7,No
2675-DHUTR,34,Male,Enterprise,98.9,58,0,Net Banking,3,23,No
8152-VETUR,66,Female,Basic,97.7,72,5,Debit Card,8,40,No
9667-EQRXU,50,Female,Premium,40.3,30,9,Net Banking,8,21,Yes
7446-YPODE,49,Male,Basic,60.25,11,1,Credit Card,4,1,No
9522-BNTHX,25,Female,Basic,56.25,34,8,Credit Card,6,25,No
4676-WLUHT,36,Male,Basic,46.2,54,0,Net Banking,9,31,No
3329-WDIOK,55,Female,Enterprise,50.6,3,10,Credit Card,7,38,Yes
7980-MHFLQ,20,Female,Basic,24.9,72,8,Credit Card,2,5,No
2873-ZLIWT,22,Female,Basic,84.85,40,6,UPI,2,31,Yes
3415-TAILE,30,Female,Basic,65.7,2,10,Credit Card,3,1,Yes
0757-WCUUZ,64,Male,Enterprise,63.35,54,9,UPI,8,30,No
1629-DQQVB,63,Female,Enterprise,50.1,14,1,Credit Card,10,18,No
1915-IOFGU,48,Female,Enterprise,70.5,1,5,Credit Card,9,8,Yes
3045-XETSH,33,Female,Basic,94.85,10,7,Debit Card,3,26,Yes
0374-AACSZ,67,Female,Premium,50.15,1,1,Net Banking,9,40,No
7239-HZZCX,49,Male,Premium,19.75,1,4,Credit Card,10,15,Yes
4872-VXRIL,39,Male,Premium,64.65,56,10,Net Banking,8,19,No
9140-CZQZZ,46,Female,Basic,79.6,68,5,Net Banking,5,10,No
3423-HHXAO,39,Female,Premium,19.5,14,2,Debit Card,10,24,No
9938-TKDGL,60,Male,Premium,99.55,68,1,Net Banking,3,16,No
0531-ZZJWQ,20,Male,Premium,74.0,55,10,Net Banking,7,31,No
6537-QLGEX,27,Female,Basic,38.9,16,5,Credit Card,9,16,No
2688-BHGOG,59,Male,Premium,79.55,9,2,Debit Card,6,16,No
7683-CBDKJ,38,Male,Premium,65.45,14,1,Net Banking,3,28,Yes
0946-CLJTI,33,Male,Basic,98.7,58,0,Credit Card,5,20,Yes
3160-TYXLT,29,Male,Enterprise,46.3,53,7,Debit Card,7,35,No
1325-USMEC,19,Male,Premium,99.35,70,0,Credit Card,8,9,No
0916-QOFDP,58,Female,Enterprise,95.8,14,4,Debit Card,4,40,No
0628-CNQRM,41,Male,Premium,67.5,22,10,Debit Card,2,10,Yes
5606-AMZBO,52,Female,Basic,78.15,10,5,UPI,10,18,No
6199-IPCAO,47,Female,Enterprise,26.1,29,10,UPI,2,15,No
7665-TOALD,47,Female,Enterprise,69.6,1,2,UPI,3,30,Yes
0112-QWPNC,64,Male,Enterprise,84.35,49,6,Net Banking,8,32,Yes
0324-BRPCJ,52,Female,Enterprise,100.2,68,1,Credit Card,1,40,Yes
2777-PHDEI,36,Female,Premium,78.05,1,6,Debit Card,7,27,Yes
5640-CAXOA,67,Female,Premium,40.35,30,1,Credit Card,6,27,No
2235-EZAIK,25,Female,Enterprise,79.2,72,4,Net Banking,2,19,No
3847-BAERP,43,Female,Premium,20.9,10,6,UPI,9,10,No
1196-AMORA,66,Male,Enterprise,73.6,7,10,UPI,5,6,Yes
4282-YMKNA,57,Female,Enterprise,74.75,9,10,Credit Card,2,24,Yes
1453-RZFON,24,Female,Basic,49.9,1,2,Credit Card,3,9,No
8263-OKETD,47,Female,Enterprise,68.9,20,10,Debit Card,7,27,No
0670-KDOMA,24,Female,Premium,20.25,1,3,Credit Card,7,7,No
2476-YGEFM,20,Female,Enterprise,76.0,29,0,Debit Card,10,6,No
